row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
a. Chi phí trả trước ngắn hạn,a. Chi phí trả trước ngắn hạn,a. Chi phí trả trước ngắn hạn,23.854.784.063,26.546.566.154,23854784063.0,26546566154.0
Chi phí bán hàng phân bổ theo doanh thu bất động sản khi bàn giao,Chi phí bán hàng phân bổ theo doanh thu bất động sản khi bàn giao,Chi phí bán hàng phân bổ theo doanh thu bất động sản khi bàn giao,22.749.617.529,22.704.402.087,22749617529.0,22704402087.0
"Công cụ, dụng cụ và chi phí chờ phân bổ khác","Công cụ, dụng cụ và chi phí chờ phân bổ khác","Công cụ, dụng cụ và chi phí chờ phân bổ khác",1.105.166.534,3.842.164.067,1105166534.0,3842164067.0
b. Chi phí trả trước dài hạn,b. Chi phí trả trước dài hạn,b. Chi phí trả trước dài hạn,2.682.968.205,3.771.029.165,2682968205.0,3771029165.0
Chi phí xây dựng cải tạo văn phòng,Chi phí xây dựng cải tạo văn phòng,Chi phí xây dựng cải tạo văn phòng,1.287.175.851,2.188.655.339,1287175851.0,2188655339.0
Chi phí bán hàng phân bổ theo doanh thu bất động sản khi bàn giao,Chi phí bán hàng phân bổ theo doanh thu bất động sản khi bàn giao,Chi phí bán hàng phân bổ theo doanh thu bất động sản khi bàn giao,463.408.622,538.916.943,463408622.0,538916943.0
"Công cụ, dụng cụ xuất dùng, các khoản khác","Công cụ, dụng cụ xuất dùng, các khoản khác","Công cụ, dụng cụ xuất dùng, các khoản khác",932.383.732,1.043.456.883,932383732.0,1043456883.0
Cộng,Cộng,Cộng,26.537.752.268,30.317.595.319,26537752268.0,30317595319.0
Biến động về chi phí trả trước trong năm như sau:,Biến động về chi phí trả trước trong năm như sau:,Biến động về chi phí trả trước trong năm như sau:,Năm 2025,Năm 2024,,
Số dư đầu năm,Biến động về chi phí trả trước trong năm như sau: > Số dư đầu năm,Số dư đầu năm,30.317.595.319,30.635.459.464,30317595319.0,30635459464.0
Tăng trong năm,Biến động về chi phí trả trước trong năm như sau: > Tăng trong năm,Tăng trong năm,5.775.115.278,7.198.920.991,5775115278.0,7198920991.0
Tăng khác,Biến động về chi phí trả trước trong năm như sau: > Tăng khác,Tăng khác,863.413.200,2.071.746.002,863413200.0,2071746002.0
Phân bổ trong năm,Biến động về chi phí trả trước trong năm như sau: > Phân bổ trong năm,Phân bổ trong năm,(10.082.066.251),(4.944.479.258),-10082066251.0,-4944479258.0
Kết chuyển khác,Biến động về chi phí trả trước trong năm như sau: > Kết chuyển khác,Kết chuyển khác,(336.305.278),(4.644.051.880),-336305278.0,-4644051880.0
Số dư cuối năm,Biến động về chi phí trả trước trong năm như sau: > Số dư cuối năm,Số dư cuối năm,26.537.752.268,30.317.595.319,26537752268.0,30317595319.0
