row_label_raw,row_label_full,Chỉ tiêu,Bằng cân đối kế toán > 31/12/2025,Bằng cân đối kế toán > 01/01/2025,Báo cáo kết quả hoạt động kinh doanh > Năm 2025,Báo cáo kết quả hoạt động kinh doanh > Năm 2024,numeric__Bằng cân đối kế toán > 31/12/2025,numeric__Bằng cân đối kế toán > 01/01/2025,numeric__Báo cáo kết quả hoạt động kinh doanh > Năm 2025,numeric__Báo cáo kết quả hoạt động kinh doanh > Năm 2024
1. Tài sản thuế TNDN hoãn lại,1. Tài sản thuế TNDN hoãn lại,1. Tài sản thuế TNDN hoãn lại,35.950.600,35.950.600,-,2.801.615.138,35950600.0,35950600.0,,2801615138.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,35.950.600,35.950.600,-,1.938.441.082,35950600.0,35950600.0,,1938441082.0
"Chi phí trích trước, hoa hồng","Chi phí trích trước, hoa hồng","Chi phí trích trước, hoa hồng",-,-,-,863.174.056,,,,863174056.0
2. Thuế TNDN hoãn lại phải trả,2. Thuế TNDN hoãn lại phải trả,2. Thuế TNDN hoãn lại phải trả,-,-,-,1.861.692.166,,,,1861692166.0
Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,-,-,-,1.861.692.166,,,,1861692166.0
3. Thuế thu nhập hoãn lại thuần trình bày CĐKT (1-2),3. Thuế thu nhập hoãn lại thuần trình bày CĐKT (1-2),3. Thuế thu nhập hoãn lại thuần trình bày CĐKT (1-2),35.950.600,35.950.600,,,35950600.0,35950600.0,,
4. Thuế TNDN hoãn lại tính vào KQHD kinh doanh (1-2),4. Thuế TNDN hoãn lại tính vào KQHD kinh doanh (1-2),4. Thuế TNDN hoãn lại tính vào KQHD kinh doanh (1-2),,,-,939.922.972,,,,939922972.0
