row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
Vay ngắn hạn bên thứ ba,Vay ngắn hạn bên thứ ba,Vay ngắn hạn bên thứ ba,8.084.180.725.079,7.405.943.760.000,8084180725079.0,7405943760000.0
Credit Opportunities III Pte. Limited (1),Credit Opportunities III Pte. Limited (1),Credit Opportunities III Pte. Limited (1),2.982.651.205.079,2.452.896.000.000,2982651205079.0,2452896000000.0
Seatown Private Credit Master Fund (2),Seatown Private Credit Master Fund (2),Seatown Private Credit Master Fund (2),2.314.845.520.000,2.242.355.760.000,2314845520000.0,2242355760000.0
"UBS AG, Singapore Branch (Trước dây là Credit Suise AG, Singapore Branch) (3)","UBS AG, Singapore Branch (Trước dây là Credit Suise AG, Singapore Branch) (3)","UBS AG, Singapore Branch (Trước dây là Credit Suise AG, Singapore Branch) (3)",1.450.735.000.000,1.405.305.000.000,1450735000000.0,1405305000000.0
Stark lst Co. Ltd (4),Stark lst Co. Ltd (4),Stark lst Co. Ltd (4),975.949.000.000,945.387.000.000,975949000000.0,945387000000.0
Vay cá nhân khác (5),Vay cá nhân khác (5),Vay cá nhân khác (5),360.000.000.000,360.000.000.000,360000000000.0,360000000000.0
Cộng,Cộng,Cộng,8.084.180.725.079,7.405.943.760.000,8084180725079.0,7405943760000.0
Vay dài hạn bên thứ ba,Vay dài hạn bên thứ ba,Vay dài hạn bên thứ ba,,,,
Khoản vay có quyền chuyển đổi (6),Vay dài hạn bên thứ ba > Khoản vay có quyền chuyển đổi (6),Khoản vay có quyền chuyển đổi (6),2.410.000.000.000,-,2410000000000.0,
Cộng,Vay dài hạn bên thứ ba > Cộng,Cộng,2.410.000.000.000,-,2410000000000.0,
