row_label_raw,row_label_full,Thuế giá trị gia tăng được khấu trừ,01/01/2025 > 30.920.219.377,Số phát sinh tăng > 13.536.534.858,Số phát sinh giảm > 19.218.389.608,31/12/2025 > 25.238.364.627,numeric__01/01/2025 > 30.920.219.377,numeric__Số phát sinh tăng > 13.536.534.858,numeric__Số phát sinh giảm > 19.218.389.608,numeric__31/12/2025 > 25.238.364.627
Thuế TNDN tạm nộp 1%,Thuế TNDN tạm nộp 1%,Thuế TNDN tạm nộp 1%,2.714.856.653,-,312.002.456,2.402.854.197,2714856653.0,,312002456.0,2402854197.0
Thuế TNDN nộp thừa,Thuế TNDN nộp thừa,Thuế TNDN nộp thừa,950.392.684,312.002.456,-,1.262.395.140,950392684.0,312002456.0,,1262395140.0
Cộng,Cộng,Cộng,34.585.468.714,13.848.537.314,19.530.392.064,28.903.613.964,34585468714.0,13848537314.0,19530392064.0,28903613964.0
