row_label_raw,row_label_full,Nợ phải thu ngắn hạn,Nợ phải thu dài hạn,Tổng cộng,numeric__Nợ phải thu dài hạn,numeric__Tổng cộng
20.779.919.763,20.779.919.763,20.779.919.763,16.502.000.000,37.281.919.763,16502000000.0,37281919763.0
270.000.000,270.000.000,270.000.000,-,270.000.000,,270000000.0
(30.415.000),(30.415.000),(30.415.000),-,(30.415.000),,-30415000.0
21.019.504.763,21.019.504.763,21.019.504.763,16.502.000.000,37.521.504.763,16502000000.0,37521504763.0
