row_label_raw,row_label_full,a. Ngắn hạn,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
Phải trả từ việc bán cổ phiếu giải chấp của các bên đảm bảo (1),Phải trả từ việc bán cổ phiếu giải chấp của các bên đảm bảo (1),Phải trả từ việc bán cổ phiếu giải chấp của các bên đảm bảo (1),151.793.127.983,2.685.672.297.964,151793127983.0,2685672297964.0
Nhận đặt cọc chuyển nhượng dự án (2),Nhận đặt cọc chuyển nhượng dự án (2),Nhận đặt cọc chuyển nhượng dự án (2),388.820.357.740,388.820.357.740,388820357740.0,388820357740.0
Phải trả từ việc cán trừ công nợ,Phải trả từ việc cán trừ công nợ,Phải trả từ việc cán trừ công nợ,313.164.843.333,281.620.568.627,313164843333.0,281620568627.0
Hợp tác đầu tư phát triển dự án (3),Hợp tác đầu tư phát triển dự án (3),Hợp tác đầu tư phát triển dự án (3),-,1.882.403.473.588,,1882403473588.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,3.632.959.808,5.296.729.418,3632959808.0,5296729418.0
"Bảo hiểm xã hội, y tế, thất nghiệp","Bảo hiểm xã hội, y tế, thất nghiệp","Bảo hiểm xã hội, y tế, thất nghiệp",1.964.428.346,1.969.845.652,1964428346.0,1969845652.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",1.617.849.322.116,1.209.669.517.343,1617849322116.0,1209669517343.0
Cộng,Cộng,Cộng,2.477.225.039.326,6.455.452.790.362,2477225039326.0,6455452790362.0
