row_label_raw,row_label_full,NGUỒN VỐN,Mã số,Thuyết minh,31/12/2025,01/01/2025,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2025,numeric__01/01/2025
D. VỐN CHỦ SỞ HỮU,D. VỐN CHỦ SỞ HỮU,D. VỐN CHỦ SỞ HỮU,400,,25.818.004.307.886,22.809.661.894.318,400.0,,25818004307886.0,22809661894318.0
I. Vốn chủ sở hữu,I. Vốn chủ sở hữu,I. Vốn chủ sở hữu,410,V.22,25.818.004.307.886,22.809.661.894.318,410.0,,25818004307886.0,22809661894318.0
1. Vốn góp của chủ sở hữu,1. Vốn góp của chủ sở hữu,1. Vốn góp của chủ sở hữu,411,,22.320.185.490.000,19.501.045.380.000,411.0,,22320185490000.0,19501045380000.0
- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu phổ thông có quyền biểu quyết,411a,,22.320.185.490.000,19.501.045.380.000,,,22320185490000.0,19501045380000.0
2. Thặng dư vốn cổ phần,2. Thặng dư vốn cổ phần,2. Thặng dư vốn cổ phần,412,,6.043.387.533.639,5.051.601.924.626,412.0,,6043387533639.0,5051601924626.0
3. Lợi nhuận sau thuế chưa phân phối,3. Lợi nhuận sau thuế chưa phân phối,3. Lợi nhuận sau thuế chưa phân phối,421,,(2.545.568.715.753),(1.742.985.410.308),421.0,,-2545568715753.0,-1742985410308.0
- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,421a,,(1.742.985.410.308),(1.911.706.096.072),,,-1742985410308.0,-1911706096072.0
- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,421b,,(802.583.305.445),168.720.685.764,,,-802583305445.0,168720685764.0
TỔNG CỘNG NGUỒN VỐN (440 =300+400),TỔNG CỘNG NGUỒN VỐN (440 =300+400),TỔNG CỘNG NGUỒN VỐN (440 =300+400),440,,79.725.399.850.410,90.001.575.480.611,440.0,,79725399850410.0,90001575480611.0
