row_label_raw,row_label_full,Tên công ty đầu tư góp vốn Công ty khác,Hoạt động chính,31/12/2025 > Tỷ lệ sở hữu (%),31/12/2025 > Giá gốc,31/12/2025 > Dự phòng,31/12/2025 > Giá trị hợp lý,01/01/2025 > Tỷ lệ sở hữu (%),01/01/2025 > Giá gốc,01/01/2025 > Dự phòng,01/01/2025 > Giá trị hợp lý,numeric__Hoạt động chính,numeric__31/12/2025 > Tỷ lệ sở hữu (%),numeric__31/12/2025 > Giá gốc,numeric__31/12/2025 > Dự phòng,numeric__31/12/2025 > Giá trị hợp lý,numeric__01/01/2025 > Tỷ lệ sở hữu (%),numeric__01/01/2025 > Giá gốc,numeric__01/01/2025 > Dự phòng,numeric__01/01/2025 > Giá trị hợp lý
1. Công ty Cổ phần Hồng Ngư City,1. Công ty Cổ phần Hồng Ngư City,1. Công ty Cổ phần Hồng Ngư City,Kinh doanh bất động sản,"15,00%",15.000.000.000,(5.298.948.428),(*),"15,00%",15.000.000.000,(3.854.129.041),(*),,0.15,15000000000.0,-5298948428.0,,0.15,15000000000.0,-3854129041.0,
2. Công ty Cổ phần Mekong Smart City,2. Công ty Cổ phần Mekong Smart City,2. Công ty Cổ phần Mekong Smart City,Sản xuất linh kiện diện tử,"7,98%",6.425.600.000,-,(*),"7,98%",6.425.600.000,-,(*),,0.07980000000000001,6425600000.0,,,0.07980000000000001,6425600000.0,,
3. Công ty Cổ phần Giáo dục PTN (**),3. Công ty Cổ phần Giáo dục PTN (**),3. Công ty Cổ phần Giáo dục PTN (**),Kinh doanh dịch vụ giáo dục,-,-,-,(*),"9,00%",450.000.000,-,(*),,,,,,0.09,450000000.0,,
4. Công ty Cổ phần Nova Education Group (**),4. Công ty Cổ phần Nova Education Group (**),4. Công ty Cổ phần Nova Education Group (**),Kinh doanh dịch vụ giáo dục,-,-,-,(*),"9,00%",450.000.000,(450.000.000),(*),,,,,,0.09,450000000.0,-450000000.0,
Cộng,Cộng,Cộng,,,21.425.600.000,(5.298.948.428),,,22.325.600.000,(4.304.129.041),,,,21425600000.0,-5298948428.0,,,22325600000.0,-4304129041.0,
