row_label_raw,row_label_full,col_0,Năm 2025,Năm 2025_1,Năm 2025_2,numeric__Năm 2025,numeric__Năm 2025_1,numeric__Năm 2025_2
Bộ phận,Bộ phận,Bộ phận,Doanh thu thuần(1),Giá vốn(2),Lãi gộp(3=1-2),,,
"Cung cấp dịch vụ tư vấn quán lý doanh nghiệp,phát triển dự án, tư vấn bán hàng và dịch vụ khác","Bộ phận > Cung cấp dịch vụ tư vấn quán lý doanh nghiệp,phát triển dự án, tư vấn bán hàng và dịch vụ khác","Cung cấp dịch vụ tư vấn quán lý doanh nghiệp,phát triển dự án, tư vấn bán hàng và dịch vụ khác",173.042.862.001,134.990.414.410,38.052.447.591,173042862001.0,134990414410.0,38052447591.0
Chuyển nhượng bất động sản,Bộ phận > Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,65.623.836.849,43.423.629.872,22.200.206.977,65623836849.0,43423629872.0,22200206977.0
Cho thuê tài sản,Bộ phận > Cho thuê tài sản,Cho thuê tài sản,9.218.394.517,7.900.384.572,1.318.009.945,9218394517.0,7900384572.0,1318009945.0
Cộng,Bộ phận > Cộng,Cộng,247.885.093.367,186.314.428.854,61.570.664.513,247885093367.0,186314428854.0,61570664513.0
