row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
,,,Số cuối năm/Số có khả năng trả nợ,Số cuối năm/Số có khả năng trả nợ,,
a. Phải trả người bán ngắn hạn không là bên liên quan,a. Phải trả người bán ngắn hạn không là bên liên quan,a. Phải trả người bán ngắn hạn không là bên liên quan,53.712.196.774,101.439.662.353,53712196774.0,101439662353.0
Công ty Cổ phần HASKY,Công ty Cổ phần HASKY,Công ty Cổ phần HASKY,16.370.645.922,36.040.893.073,16370645922.0,36040893073.0
Công ty Cổ phần Vimeco,Công ty Cổ phần Vimeco,Công ty Cổ phần Vimeco,16.635.028.600,35.779.926.000,16635028600.0,35779926000.0
Công ty TNHH Tập đoàn Thang máy Thiết bị Thăng Long,Công ty TNHH Tập đoàn Thang máy Thiết bị Thăng Long,Công ty TNHH Tập đoàn Thang máy Thiết bị Thăng Long,9.250.240.000,-,9250240000.0,
Công ty Cổ phần Phú Thành,Công ty Cổ phần Phú Thành,Công ty Cổ phần Phú Thành,6.267.118.978,8.254.118.978,6267118978.0,8254118978.0
Công ty Cổ phần Tư vấn Đầu tư Phát triển Xây dựng và Thiết bị phòng cháy chữa cháy Khác,Công ty Cổ phần Tư vấn Đầu tư Phát triển Xây dựng và Thiết bị phòng cháy chữa cháy Khác,Công ty Cổ phần Tư vấn Đầu tư Phát triển Xây dựng và Thiết bị phòng cháy chữa cháy Khác,2.777.357.490,4.321.180.490,2777357490.0,4321180490.0
Công ty Cổ phần Tư vấn Đầu tư Phát triển Xây dựng và Thiết bị phòng cháy chữa cháy Khác,Công ty Cổ phần Tư vấn Đầu tư Phát triển Xây dựng và Thiết bị phòng cháy chữa cháy Khác,Công ty Cổ phần Tư vấn Đầu tư Phát triển Xây dựng và Thiết bị phòng cháy chữa cháy Khác,2.411.805.784,17.043.543.812,2411805784.0,17043543812.0
b. Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 36),b. Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 36),b. Phải trả người bán ngắn hạn là các bên liên quan (Chi tiết tại Thuyết minh số 36),428.937.967.667,335.881.377.969,428937967667.0,335881377969.0
,,,482.650.164.441,437.321.040.322,482650164441.0,437321040322.0
