row_label_raw,row_label_full,col_0,Số cuối năm > Nguyên giá,Số cuối năm > Hao mòn lũy kế,Số cuối năm > Giá trị còn lại,Số đầu năm > Nguyên giá,Số đầu năm > Hao mòn lũy kế,Số đầu năm > Giá trị còn lại,numeric__Số cuối năm > Nguyên giá,numeric__Số cuối năm > Hao mòn lũy kế,numeric__Số cuối năm > Giá trị còn lại,numeric__Số đầu năm > Nguyên giá,numeric__Số đầu năm > Hao mòn lũy kế,numeric__Số đầu năm > Giá trị còn lại
"Nhà biệt thư và nội thất tại biệt thư Vườn Đào tại Phú Thượng, Tây Hồ, Hà Nội","Nhà biệt thư và nội thất tại biệt thư Vườn Đào tại Phú Thượng, Tây Hồ, Hà Nội","Nhà biệt thư và nội thất tại biệt thư Vườn Đào tại Phú Thượng, Tây Hồ, Hà Nội",66.088.046.682,8.789.683.592,57.298.363.090,65.769.614.864,6.897.425.953,58.872.188.911,66088046682.0,8789683592.0,57298363090.0,65769614864.0,6897425953.0,58872188911.0
"Bắt động sản đầu tư liên quan đến Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","Bắt động sản đầu tư liên quan đến Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội","Bắt động sản đầu tư liên quan đến Dự án Sunshine Center tại Nam Từ Liêm, Hà Nội",29.336.306.860,29.336.306.860,-,29.336.306.860,69.848.350,29.266.458.510,29336306860.0,29336306860.0,,29336306860.0,69848350.0,29266458510.0
"Bắt động sản đầu tư liên quan đến Dự án Sunshine City tại Bắc Từ Liêm, Hà Nội","Bắt động sản đầu tư liên quan đến Dự án Sunshine City tại Bắc Từ Liêm, Hà Nội","Bắt động sản đầu tư liên quan đến Dự án Sunshine City tại Bắc Từ Liêm, Hà Nội",28.793.132.745,742.942.963,28.050.189.782,11.606.938.502,27.635.568,11.579.302.934,28793132745.0,742942963.0,28050189782.0,11606938502.0,27635568.0,11579302934.0
,,,124.217.486.287,38.868.933.415,85.348.552.872,106.712.860.226,6.994.909.871,99.717.950.355,124217486287.0,38868933415.0,85348552872.0,106712860226.0,6994909871.0,99717950355.0
