row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,109.469.184,"37,98",96.650.216,"38,70",109469184.0,37.98,96650216.0,38.7
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,58.415.194,"20,26",51.741.755,"20,72",58415194.0,20.26,51741755.0,20.72
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,41.803.854,"14,50",37.189.391,"14,89",41803854.0,14.5,37189391.0,14.89
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,3.476.328,"1,21",3.452.259,"1,38",3476328.0,1.21,3452259.0,1.38
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,2.850.884,"0,99",1.310.915,"0,53",2850884.0,0.99,1310915.0,0.53
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.192.881,"0,41",885.660,"0,36",1192881.0,0.41,885660.0,0.36
Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,338.835,"0,12",602.153,"0,24",338835.0,0.12,602153.0,0.24
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,224.514,"0,08",283.220,"0,11",224514.0,0.08,283220.0,0.11
Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,148.187,"0,05",179.706,"0,07",148187.0,0.05,179706.0,0.07
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,103.026,"0,04",61.114,"0,02",103026.0,0.04,61114.0,0.02
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",22.207,"0,01",17.905,"0,01",22207.0,0.01,17905.0,0.01
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,5.682,"0,01",2.022,"0,01",5682.0,0.01,2022.0,0.01
Khác,Khác,Khác,887.592,"0,30",924.116,"0,36",887592.0,0.3,924116.0,0.36
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,178.796.789,"62,02",153.066.509,"61,30",178796789.0,62.02,153066509.0,61.3
,,,288.265.973,"100,00",249.716.725,"100,00",288265973.0,100.0,249716725.0,100.0
