row_label_raw,row_label_full,Số đầu năm > Hao mòn trong năm,168.684 > 25.914,715.815 > 109.728,884.499 > 135.642,numeric__168.684 > 25.914,numeric__715.815 > 109.728,numeric__884.499 > 135.642
Thanh lý và nhượng bán,Thanh lý và nhượng bán,Thanh lý và nhượng bán,(3.390),(107),(3.497),-3390.0,-107.0,-3497.0
Số cuối năm,Số cuối năm,Số cuối năm,191.208,825.436,1.016.644,191208.0,825436.0,1016644.0
