row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải trả nội bộ,Phải trả nội bộ,Phải trả nội bộ,877.142,867.489,877142.0,867489.0
Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,475.904,832.549,475904.0,832549.0
Quỹ khen thưởng phúc lợi (i),Quỹ khen thưởng phúc lợi (i),Quỹ khen thưởng phúc lợi (i),361.999,8.309,361999.0,8309.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,39.239,26.631,39239.0,26631.0
Phải trả bên ngoài,Phải trả bên ngoài,Phải trả bên ngoài,4.386.856,4.246.601,4386856.0,4246601.0
Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,2.107.479,1.531.390,2107479.0,1531390.0
Phải trả liên quan đến hoạt động thể,Phải trả liên quan đến hoạt động thể,Phải trả liên quan đến hoạt động thể,706.198,715.992,706198.0,715992.0
Lãi phải trả tiền gửi đến hạn thanh toán,Lãi phải trả tiền gửi đến hạn thanh toán,Lãi phải trả tiền gửi đến hạn thanh toán,329.093,99.174,329093.0,99174.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,326.109,117.323,326109.0,117323.0
Khoản đặt cọc mua tài sản nhận cần trừ nợ,Khoản đặt cọc mua tài sản nhận cần trừ nợ,Khoản đặt cọc mua tài sản nhận cần trừ nợ,316.549,430.849,316549.0,430849.0
Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,115.409,71.145,115409.0,71145.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,78.517,813.649,78517.0,813649.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,65.987,54.454,65987.0,54454.0
Phải trả cổ tức,Phải trả cổ tức,Phải trả cổ tức,9.211,9.413,9211.0,9413.0
Các khoản phải trả trong nghiệp vụ xử lý nợ,Các khoản phải trả trong nghiệp vụ xử lý nợ,Các khoản phải trả trong nghiệp vụ xử lý nợ,8.438,232.164,8438.0,232164.0
Quỹ Phát triển Khoa học và Công nghệ (ii),Quỹ Phát triển Khoa học và Công nghệ (ii),Quỹ Phát triển Khoa học và Công nghệ (ii),4.049,7.943,4049.0,7943.0
Khác,Khác,Khác,319.817,163.105,319817.0,163105.0
,,,5.263.998,5.114.090,5263998.0,5114090.0
