row_label_raw,row_label_full,col_0,Quyền sử dụng đấtTriệu đồng,Phần mềm máy vi tínhTriệu đồng,Tổng cộngTriệu đồng,numeric__Quyền sử dụng đấtTriệu đồng,numeric__Phần mềm máy vi tínhTriệu đồng,numeric__Tổng cộngTriệu đồng
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Số đầu năm,Nguyên giá > Số đầu năm,Số đầu năm,3.449.248,909.757,4.359.005,3449248.0,909757.0,4359005.0
Tăng do nâng cấp và mua mới,Nguyên giá > Tăng do nâng cấp và mua mới,Tăng do nâng cấp và mua mới,39.919,110,40.029,39919.0,110.0,40029.0
Kết chuyển từ đầu tư xây dựng cơ bản và mua sắm tài sản cố định,Nguyên giá > Kết chuyển từ đầu tư xây dựng cơ bản và mua sắm tài sản cố định,Kết chuyển từ đầu tư xây dựng cơ bản và mua sắm tài sản cố định,4.221,269.524,273.745,4221.0,269524.0,273745.0
Thanh lý và nhượng bán,Nguyên giá > Thanh lý và nhượng bán,Thanh lý và nhượng bán,(202.164),(107),(202.271),-202164.0,-107.0,-202271.0
Số cuối năm,Nguyên giá > Số cuối năm,Số cuối năm,3.291.224,1.179.284,4.470.508,3291224.0,1179284.0,4470508.0
