row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Ngày 1 tháng 1 năm 2018,Ngày 1 tháng 1 năm 2018,Ngày 1 tháng 1 năm 2018,-,4.979,4.979,,4979.0,4979.0
Số hoàn nhập trong năm,Số hoàn nhập trong năm,Số hoàn nhập trong năm,-,(725),(725),,-725.0,-725.0
Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018,-,4.254,4.254,,4254.0,4254.0
