row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,44.660.130,15.914.207,44660130.0,15914207.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,1.492.052,547.702,1492052.0,547702.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,1.700.159,984.502,1700159.0,984502.0
- Cam kết giao dịch hoán đối,- Cam kết giao dịch hoán đối,- Cam kết giao dịch hoán đối,41.467.919,14.382.003,41467919.0,14382003.0
Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,5.742.036,7.553.862,5742036.0,7553862.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,23.250,22.784,23250.0,22784.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,7.674.512,6.992.836,7674512.0,6992836.0
Cam kết khác,Cam kết khác,Cam kết khác,1.906,3.718,1906.0,3718.0
,,,58.101.834,30.487.407,58101834.0,30487407.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(337.444),(249.939),-337444.0,-249939.0
Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ăn và các cam kết đưa ra,57.764.390,30.237.468,57764390.0,30237468.0
