row_label_raw,row_label_full,col_0,Sốđầu nămTriệu đồng,Phát sinh trong năm > Sốphải nộpTriệu đồng,Phát sinh trong năm > Sốđã nộpTriệu đồng,Sốcuối nămTriệu đồng,numeric__Sốđầu nămTriệu đồng,numeric__Phát sinh trong năm > Sốphải nộpTriệu đồng,numeric__Phát sinh trong năm > Sốđã nộpTriệu đồng,numeric__Sốcuối nămTriệu đồng
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,47.156,741.630,(575.274),213.512,47156.0,741630.0,-575274.0,213512.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,29.192,683.664,(677.687),35.169,29192.0,683664.0,-677687.0,35169.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,40.975,388.492,(353.143),76.324,40975.0,388492.0,-353143.0,76324.0
,,,117.323,1.813.786,(1.606.104),325.005,117323.0,1813786.0,-1606104.0,325005.0
Trong đó:Tạm ứng thuế,Trong đó:Tạm ứng thuế,Trong đó:Tạm ứng thuế,-,,,(1.104),,,,-1104.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,117.323,,,326.109,117323.0,,,326109.0
