row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,57.581.773,45.873.919,57581773.0,45873919.0
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,19.011.466,15.221.429,19011466.0,15221429.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,14.749.588,10.947.521,14749588.0,10947521.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,11.304.613,9.050.362,11304613.0,9050362.0
Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổ phầncó quyền biểu quyết; hoặc Nhà nước giữ quyềnchi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổ phầncó quyền biểu quyết; hoặc Nhà nước giữ quyềnchi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổ phầncó quyền biểu quyết; hoặc Nhà nước giữ quyềnchi phối đối với công ty trong điều lệ của công ty,3.478.620,2.809.883,3478620.0,2809883.0
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,2.432.658,1.772.261,2432658.0,1772261.0
Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,2.430.187,2.806.291,2430187.0,2806291.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,295.567,337.561,295567.0,337561.0
"Đơn vị hành chính sự nghiệp, Đắng, Đoàn thể vàhiệp hội","Đơn vị hành chính sự nghiệp, Đắng, Đoàn thể vàhiệp hội","Đơn vị hành chính sự nghiệp, Đắng, Đoàn thể vàhiệp hội",270.087,355.108,270087.0,355108.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",176.987,134.023,176987.0,134023.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,175.657,106.247,175657.0,106247.0
Công ty trách nhiệm hữu hạn 2 thành viên trở lên cóphản vốn góp của Nhà nước trên 50% vốn điều lệhoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên cóphản vốn góp của Nhà nước trên 50% vốn điều lệhoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lên cóphản vốn góp của Nhà nước trên 50% vốn điều lệhoặc Nhà nước giữ quyền chi phối,53.579,44.841,53579.0,44841.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,26.272,11.151,26272.0,11151.0
Khác,Khác,Khác,3.176.492,2.277.241,3176492.0,2277241.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,338.685.943,299.958.506,338685943.0,299958506.0
,,,396.267.716,345.832.425,396267716.0,345832425.0
