row_label_raw,row_label_full,"Cổ tức nhận được trong năm từ góp vốn,mua cổ phần",Năm nayTriệu đồng > 132.083,Năm trướcTriệu đồng > 2.226,numeric__Năm nayTriệu đồng > 132.083,numeric__Năm trướcTriệu đồng > 2.226
- Từ công ty con (*),- Từ công ty con (*),- Từ công ty con (*),126.717,-,126717.0,
"- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn",4.092,1.000,4092.0,1000.0
- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,1.274,1.226,1274.0,1226.0
Lãi thanh lý các khoản đầu tư dài hạn khác,Lãi thanh lý các khoản đầu tư dài hạn khác,Lãi thanh lý các khoản đầu tư dài hạn khác,23.229,493,23229.0,493.0
,,,155.312,2.719,155312.0,2719.0
