row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chi phí công trình xây dựng trụ sở cácchi nhánh,Chi phí công trình xây dựng trụ sở cácchi nhánh,Chi phí công trình xây dựng trụ sở cácchi nhánh,140.439,53.481,140439.0,53481.0
"Trụ sở văn phòng tại Quận Tân Bình,Thành phố Hồ Chí Minh","Trụ sở văn phòng tại Quận Tân Bình,Thành phố Hồ Chí Minh","Trụ sở văn phòng tại Quận Tân Bình,Thành phố Hồ Chí Minh",89.800,89.300,89800.0,89300.0
"Trụ sở văn phòng tại Thị xã Tây Ninh, tỉnh Tây Ninh","Trụ sở văn phòng tại Thị xã Tây Ninh, tỉnh Tây Ninh","Trụ sở văn phòng tại Thị xã Tây Ninh, tỉnh Tây Ninh",71.062,71.062,71062.0,71062.0
Ví điện tử Sacombank Pay,Ví điện tử Sacombank Pay,Ví điện tử Sacombank Pay,51.824,30.438,51824.0,30438.0
"Dự án phần mềm phê duyệt, quản lý cấp tín dụng","Dự án phần mềm phê duyệt, quản lý cấp tín dụng","Dự án phần mềm phê duyệt, quản lý cấp tín dụng",47.694,23.967,47694.0,23967.0
Dự án Basel II,Dự án Basel II,Dự án Basel II,41.351,45.775,41351.0,45775.0
"Trụ sở văn phòng tại Quận Tân Phú,Thành phố Hồ Chí Minh","Trụ sở văn phòng tại Quận Tân Phú,Thành phố Hồ Chí Minh","Trụ sở văn phòng tại Quận Tân Phú,Thành phố Hồ Chí Minh",37.609,37.609,37609.0,37609.0
Nâng cấp hệ thống T24,Nâng cấp hệ thống T24,Nâng cấp hệ thống T24,25.207,92.549,25207.0,92549.0
Nâng cấp hệ thống hỗ trợ thanh toán điện tử,Nâng cấp hệ thống hỗ trợ thanh toán điện tử,Nâng cấp hệ thống hỗ trợ thanh toán điện tử,15.396,-,15396.0,
Hệ thống nguồn lưu trữ điện UPS,Hệ thống nguồn lưu trữ điện UPS,Hệ thống nguồn lưu trữ điện UPS,10.029,-,10029.0,
Dự án nghiên cứu giải pháp quản lý khách hàng,Dự án nghiên cứu giải pháp quản lý khách hàng,Dự án nghiên cứu giải pháp quản lý khách hàng,-,82.878,,82878.0
Các khoản xây dựng cơ bản khác,Các khoản xây dựng cơ bản khác,Các khoản xây dựng cơ bản khác,84.362,142.513,84362.0,142513.0
,,,614.773,669.572,614773.0,669572.0
