row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,88.220.010,"30,60",43.918.119,"17,59",88220010.0,30.6,43918119.0,17.59
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",39.575.155,"13,73",40.468.570,"16,21",39575155.0,13.73,40468570.0,16.21
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",34.236.028,"11,88",29.282.264,"11,73",34236028.0,11.88,29282264.0,11.73
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",27.008.432,"9,37",24.395.041,"9,77",27008432.0,9.37,24395041.0,9.77
Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,Các hoạt động liên quan kinh doanh tài sản và dịch vụ tư vấn,25.115.753,"8,71",37.049.617,"14,84",25115753.0,8.71,37049617.0,14.84
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",21.617.683,"7,50",22.313.157,"8,93",21617683.0,7.5,22313157.0,8.93
Xây dựng,Xây dựng,Xây dựng,14.477.741,"5,02",15.050.808,"6,03",14477741.0,5.02,15050808.0,6.03
"Giáo dục, đào tạo","Giáo dục, đào tạo","Giáo dục, đào tạo",5.495.479,"1,91",5.507.846,"2,21",5495479.0,1.91,5507846.0,2.21
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",3.555.443,"1,23",2.953.186,"1,18",3555443.0,1.23,2953186.0,1.18
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,3.489.474,"1,21",3.167.993,"1,27",3489474.0,1.21,3167993.0,1.27
Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,Y tế và hoạt động cứu trợ xã hội,2.735.818,"0,95",2.082.459,"0,83",2735818.0,0.95,2082459.0,0.83
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",2.721.104,"0,94",2.847.293,"1,14",2721104.0,0.94,2847293.0,1.14
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,1.927.205,"0,67",2.491.264,"1,00",1927205.0,0.67,2491264.0,1.0
"Hoạt động của Đắng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bắt buộc","Hoạt động của Đắng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bắt buộc","Hoạt động của Đắng Cộng sản, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm xã hội bắt buộc",1.024.049,"0,36",861.218,"0,34",1024049.0,0.36,861218.0,0.34
Khai khoáng,Khai khoáng,Khai khoáng,752.130,"0,26",662.687,"0,27",752130.0,0.26,662687.0,0.27
"Nghệ thuật vui chơi, giải trí","Nghệ thuật vui chơi, giải trí","Nghệ thuật vui chơi, giải trí",430.124,"0,15",388.417,"0,16",430124.0,0.15,388417.0,0.16
Hoạt động chuyên môn khoa học và công nghệ,Hoạt động chuyên môn khoa học và công nghệ,Hoạt động chuyên môn khoa học và công nghệ,255.718,"0,09",154.885,"0,05",255718.0,0.09,154885.0,0.05
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,142.985,"0,05",90.951,"0,03",142985.0,0.05,90951.0,0.03
"Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải","Cung cấp nước; hoạt động quản lý và xử lý rác thải, nước thải",43.897,"0,01",66.484,"0,03",43897.0,0.01,66484.0,0.03
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,15.441.745,"5,36",15.964.466,"6,39",15441745.0,5.36,15964466.0,6.39
,,,288.265.973,"100,00",249.716.725,"100,00",288265973.0,100.0,249716725.0,100.0
