row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,46.663.579,37.709.639,46663579.0,37709639.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),43.913.270,37.659.180,43913270.0,37659180.0
Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),2.750.309,50.459,2750309.0,50459.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,225.861,225.861,225861.0,225861.0
Chứng khoán vốn do các TCTD khacctrong nước phát hành (c),Chứng khoán vốn do các TCTD khacctrong nước phát hành (c),Chứng khoán vốn do các TCTD khacctrong nước phát hành (c),163.690,163.690,163690.0,163690.0
Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán vốn do các tổ chức kinh tế trong nước phát hành,62.171,62.171,62171.0,62171.0
,,,46.889.440,37.935.500,46889440.0,37935500.0
Dự phòng rủi ro chứng khoán đầu tư sắn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sắn sàng để bán,Dự phòng rủi ro chứng khoán đầu tư sắn sàng để bán,,,,
Dự phòng giảm giá,Dự phòng rủi ro chứng khoán đầu tư sắn sàng để bán > Dự phòng giảm giá,Dự phòng giảm giá,(103.388),(137.819),-103388.0,-137819.0
,,,46.786.052,37.797.681,46786052.0,37797681.0
