row_label_raw,row_label_full,Số đầu năm > Tăng trong năm,Năm nayTriệu đồng > 669.572 > 648.433,Năm trướcTriệu đồng > 533.954 > 712.319,numeric__Năm nayTriệu đồng > 669.572 > 648.433,numeric__Năm trướcTriệu đồng > 533.954 > 712.319
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(382.519),(416.506),-382519.0,-416506.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(273.745),(120.241),-273745.0,-120241.0
Chuyển sang chi phí chờ phân bổ và chi phí hoạt động,Chuyển sang chi phí chờ phân bổ và chi phí hoạt động,Chuyển sang chi phí chờ phân bổ và chi phí hoạt động,(46.968),(39.954),-46968.0,-39954.0
Số cuối năm,Số cuối năm,Số cuối năm,614.773,669.572,614773.0,669572.0
