row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Ngày 1 tháng 1 năm 2019,Ngày 1 tháng 1 năm 2019,Ngày 1 tháng 1 năm 2019,1.265.930,1.797.252,3.063.182,1265930.0,1797252.0,3063182.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,219.939,296.537,516.476,219939.0,296537.0,516476.0
Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,(166.046),-,(166.046),-166046.0,,-166046.0
Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019,1.319.823,2.093.789,3.413.612,1319823.0,2093789.0,3413612.0
