row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,58.218.325.774,55.012.165.293,58218325774.0,55012165293.0
Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán,,
Chia lợi nhuận từ HĐHTKD,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Chia lợi nhuận từ HĐHTKD,Chia lợi nhuận từ HĐHTKD,42.043.814.537,20.353.776.998,42043814537.0,20353776998.0
Phạt lãi chậm nộp thuế,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Phạt lãi chậm nộp thuế,Phạt lãi chậm nộp thuế,13.565.159.871,-,13565159871.0,
Chi phí không có đủ chứng từ hợp lệ,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Chi phí không có đủ chứng từ hợp lệ,Chi phí không có đủ chứng từ hợp lệ,4.491.468.479,10.741.178.265,4491468479.0,10741178265.0
Thay đổi chi phí trích trước,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thay đổi chi phí trích trước,Thay đổi chi phí trích trước,1.410.726.053,6.201.294.551,1410726053.0,6201294551.0
Chi phí (thu nhập) không được khấu trừ,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Chi phí (thu nhập) không được khấu trừ,Chi phí (thu nhập) không được khấu trừ,1.946.550.000,(5.953.008.709),1946550000.0,-5953008709.0
Thu nhập từ cổ tức,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thu nhập từ cổ tức,Thu nhập từ cổ tức,(42.395.046.500),(20.049.734.928),-42395046500.0,-20049734928.0
Chênh lệch giá vốn bất động sản giữa thuế và kế toán,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Chênh lệch giá vốn bất động sản giữa thuế và kế toán,Chênh lệch giá vốn bất động sản giữa thuế và kế toán,2.011.486.925,(305.371.780),2011486925.0,-305371780.0
Thu nhập chịu thuế ước tính năm hiện hành,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thu nhập chịu thuế ước tính năm hiện hành,Thu nhập chịu thuế ước tính năm hiện hành,81.292.485.139,66.000.299.690,81292485139.0,66000299690.0
Thuế TNDN hiện hành theo thuế suất 22%,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thuế TNDN hiện hành theo thuế suất 22%,Thuế TNDN hiện hành theo thuế suất 22%,17.639.594.406,14.520.065.933,17639594406.0,14520065933.0
Thuế TNDN trích thiếu các năm trước,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thuế TNDN trích thiếu các năm trước,Thuế TNDN trích thiếu các năm trước,1.610.288.775,2.030.018.152,1610288775.0,2030018152.0
Thuế TNDN ước tính năm hiện hành,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thuế TNDN ước tính năm hiện hành,Thuế TNDN ước tính năm hiện hành,19.249.883.181,16.550.084.085,19249883181.0,16550084085.0
Thuế TNDN phải nộp đầu năm(Hoàn nhập) ứng trước thuế TNDN phải trả từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thuế TNDN phải nộp đầu năm(Hoàn nhập) ứng trước thuế TNDN phải trả từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),Thuế TNDN phải nộp đầu năm(Hoàn nhập) ứng trước thuế TNDN phải trả từ các khoản tiền thanh toán theo tiến độ của khách hàng (*),34.517.204.738,39.662.048.771,34517204738.0,39662048771.0
Thuế TNDN đã nộp trong năm,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,(778.234.144),5.994.227.146,-778234144.0,5994227146.0
Thuế TNDN đã nộp trong năm,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,(18.889.187.694),(27.689.155.264),-18889187694.0,-27689155264.0
Thuế TNDN phải nộp cuối năm,Các điều chỉnh tăng (giảm) lợi nhuận theo kế toán > Thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm,34.099.666.081,34.517.204.738,34099666081.0,34517204738.0
