row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngân hạn,Ngân hạn,Ngân hạn,Ngân hạn,Ngân hạn,,
Phải trả lợi nhuận hợp đồng hợp tác kinh doanh,Ngân hạn > Phải trả lợi nhuận hợp đồng hợp tác kinh doanh,Phải trả lợi nhuận hợp đồng hợp tác kinh doanh,76.662.263.579,34.618.449.042,76662263579.0,34618449042.0
"Nhận ký quỹ, ký cược ngắn hạn","Ngân hạn > Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",374.385.000,359.908.899,374385000.0,359908899.0
"Cổ tức, lợi nhuận phải trả","Ngân hạn > Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",640.574.957,224.159.199,640574957.0,224159199.0
Khoản vốn nhận từ nhà đầu tư vào hợp đồng hợp tác kinh doanh,Ngân hạn > Khoản vốn nhận từ nhà đầu tư vào hợp đồng hợp tác kinh doanh,Khoản vốn nhận từ nhà đầu tư vào hợp đồng hợp tác kinh doanh,273.464.094.961,419.972.261.199,273464094961.0,419972261199.0
Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Ngân hạn > Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,38.072.369.714,19.197.675.477,38072369714.0,19197675477.0
Phải trả tiền mượn từ cá nhân,Ngân hạn > Phải trả tiền mượn từ cá nhân,Phải trả tiền mượn từ cá nhân,17.160.000.000,17.160.000.000,17160000000.0,17160000000.0
Khác,Ngân hạn > Khác,Khác,7.508.754.065,6.975.831.603,7508754065.0,6975831603.0
,,,413.882.442.276,498.508.285.419,413882442276.0,498508285419.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Kỳ quỹ thuê văn phòng,Dài hạn > Kỳ quỹ thuê văn phòng,Kỳ quỹ thuê văn phòng,2.363.900.000,2.222.350.000,2363900000.0,2222350000.0
Dư phòng trợ cấp thời việc,Dài hạn > Dư phòng trợ cấp thời việc,Dư phòng trợ cấp thời việc,4.010.252.930,3.313.083.535,4010252930.0,3313083535.0
,,,6.374.152.930,5.535.433.535,6374152930.0,5535433535.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,420.256.595.206,504.043.718.954,420256595206.0,504043718954.0
Trong đó :,Trong đó :,Trong đó :,Trong đó :,Trong đó :,,
Phải trả khác,Trong đó : > Phải trả khác,Phải trả khác,103.113.435.104,158.011.053.285,103113435104.0,158011053285.0
Phải trả bên liên quan (Thuyết minh số 30),Trong đó : > Phải trả bên liên quan (Thuyết minh số 30),Phải trả bên liên quan (Thuyết minh số 30),317.143.160.102,346.032.665.669,317143160102.0,346032665669.0
