row_label_raw,row_label_full,col_0,Giá trị theo hợp đồng,Giá trị đã ghi nhận,VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__VNDGiá trị cam kết còn lại
Dự án Camelia,Dự án Camelia,Dự án Camelia,2.449.150.000,(736.010.000),1.713.140.000,2449150000.0,-736010000.0,1713140000.0
Dự án Bình Dương,Dự án Bình Dương,Dự án Bình Dương,95.739.270.000,(34.605.480.000),61.133.790.000,95739270000.0,-34605480000.0,61133790000.0
Dự án Ehome 3,Dự án Ehome 3,Dự án Ehome 3,339.068.660.000,(57.793.470.000),281.275.190.000,339068660000.0,-57793470000.0,281275190000.0
Dự án Phước Long B,Dự án Phước Long B,Dự án Phước Long B,222.951.980.000,(89.004.380.000),133.947.600.000,222951980000.0,-89004380000.0,133947600000.0
Dự án Long An,Dự án Long An,Dự án Long An,611.560.000,(445.290.000),166.270.000,611560000.0,-445290000.0,166270000.0
Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,256.224.120.000,(211.374.472.400),44.849.647.600,256224120000.0,-211374472400.0,44849647600.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,917.044.740.000,(393.959.102.400),523.085.637.600,917044740000.0,-393959102400.0,523085637600.0
