row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2016 VND > 652.882.330.036 > 864.823.486.140,2015 VND > 779.012.311.178 > 82.925.910.682,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2016 VND > 652.882.330.036 > 864.823.486.140,numeric__2015 VND > 779.012.311.178 > 82.925.910.682
Ảnh hưởng của thay đổi tỷ giá hối đoái,Ảnh hưởng của thay đổi tỷ giá hối đoái,Ảnh hưởng của thay đổi tỷ giá hối đoái,61,,14.573.531.493,2.885.264.280,61.0,,14573531493.0,2885264280.0
Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61),70,5,1.532.279.347.669,864.823.486.140,70.0,5.0,1532279347669.0,864823486140.0
