row_label_raw,row_label_full,col_0,Tổng tài sản,Tổng tài sản_1,numeric__Tổng tài sản,numeric__Tổng tài sản_1
,,,31/12/2016VND,1/1/2016VND,,
Việt Nam,Việt Nam,Việt Nam,6.456.274.478.810,7.551.260.469.265,6456274478810.0,7551260469265.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,1.730.334.403.312,1.673.887.464.009,1730334403312.0,1673887464009.0
Nhật Bản,Nhật Bản,Nhật Bản,3.206.536.480,-,3206536480.0,
,,,8.189.815.418.602,9.225.147.933.274,8189815418602.0,9225147933274.0
