row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,Công ty liên kết,,
Công ty TNHH Dịch vụ Kỹ thuật Nuôi Trồng Thủy SảnMinh Phú Aquamekong,Công ty TNHH Dịch vụ Kỹ thuật Nuôi Trồng Thủy SảnMinh Phú Aquamekong,Công ty TNHH Dịch vụ Kỹ thuật Nuôi Trồng Thủy SảnMinh Phú Aquamekong,,,,
Bán hàng hóa,Công ty TNHH Dịch vụ Kỹ thuật Nuôi Trồng Thủy SảnMinh Phú Aquamekong > Bán hàng hóa,Bán hàng hóa,-,1.019.072.564,,1019072564.0
Công ty TNHH Mekong Logistic,Công ty TNHH Mekong Logistic,Công ty TNHH Mekong Logistic,Công ty TNHH Mekong Logistic,Công ty TNHH Mekong Logistic,,
Góp vốn bằng tiền và tài sản,Công ty TNHH Mekong Logistic > Góp vốn bằng tiền và tài sản,Góp vốn bằng tiền và tài sản,-,98.000.000.000,,98000000000.0
Khoản vay từ Tập đoàn,Công ty TNHH Mekong Logistic > Khoản vay từ Tập đoàn,Khoản vay từ Tập đoàn,54.000.000.000,-,54000000000.0,
Dịch vụ đã cung cấp,Công ty TNHH Mekong Logistic > Dịch vụ đã cung cấp,Dịch vụ đã cung cấp,2.590.410.240,-,2590410240.0,
Cổ đông,Cổ đông,Cổ đông,Cổ đông,Cổ đông,,
Công ty Cổ phần Đầu tư Long Phụng,Công ty Cổ phần Đầu tư Long Phụng,Công ty Cổ phần Đầu tư Long Phụng,Công ty Cổ phần Đầu tư Long Phụng,Công ty Cổ phần Đầu tư Long Phụng,,
Thuê văn phòng,Công ty Cổ phần Đầu tư Long Phụng > Thuê văn phòng,Thuê văn phòng,1.829.200.255,2.259.261.422,1829200255.0,2259261422.0
