row_label_raw,row_label_full,Cổ tức nhận được trong năm:,Năm 2024Triệu VND,Năm 2023Triệu VND,numeric__Năm 2024Triệu VND,numeric__Năm 2023Triệu VND
- Từ chứng khoản vốn kinh doanh,- Từ chứng khoản vốn kinh doanh,- Từ chứng khoản vốn kinh doanh,24.439,12.394,24439.0,12394.0
"- Từ các khoản góp vốn, đầu tư dài hạn","- Từ các khoản góp vốn, đầu tư dài hạn","- Từ các khoản góp vốn, đầu tư dài hạn",11.775,63.216,11775.0,63216.0
,,,36.214,75.610,36214.0,75610.0
