row_label_raw,row_label_full,col_0,Tiền gửi tại Ngân hàng Nhà nước Triệu VND,Tiền gửi và cho vay các TCTD khác Triệu VND,Chứng khoán nợ kinh doanh Triệu VND,Các công cụ tài chính phải sinh Triệu VND,Cho vay khách hàng Triệu VND,Chứng khoán nợ đầu tư Triệu VND,Các tài sản tài chính khác Triệu VND,Tổng cộng Triệu VND,numeric__Tiền gửi tại Ngân hàng Nhà nước Triệu VND,numeric__Tiền gửi và cho vay các TCTD khác Triệu VND,numeric__Chứng khoán nợ kinh doanh Triệu VND,numeric__Các công cụ tài chính phải sinh Triệu VND,numeric__Cho vay khách hàng Triệu VND,numeric__Chứng khoán nợ đầu tư Triệu VND,numeric__Các tài sản tài chính khác Triệu VND,numeric__Tổng cộng Triệu VND
Chưa quá hạn và chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị,Chưa quá hạn và chưa bị suy giảm giá trị,25.219.753,117.882.259,841.743,55.992,566.704.380,121.077.582,7.670.820,839.452.529,25219753.0,117882259.0,841743.0,55992.0,566704380.0,121077582.0,7670820.0,839452529.0
Đã quá hạn nhưng chưa bị suy giảm giá trị,Đã quá hạn nhưng chưa bị suy giảm giá trị,Đã quá hạn nhưng chưa bị suy giảm giá trị,-,-,-,-,2.330.647,-,228,2.330.875,,,,,2330647.0,,228.0,2330875.0
Đã quá hạn và bị suy giảm giá trị,Đã quá hạn và bị suy giảm giá trị,Đã quá hạn và bị suy giảm giá trị,-,50.000,-,-,11.651.221,-,181.315,11.882.536,,50000.0,,,11651221.0,,181315.0,11882536.0
Trừ: Dự phòng rủi ro,Trừ: Dự phòng rủi ro,Trừ: Dự phòng rủi ro,-,(50.000),-,-,(6.739.556),-,(178.379),(6.967.935),,-50000.0,,,-6739556.0,,-178379.0,-6967935.0
Giá trị ròng,Giá trị ròng,Giá trị ròng,25.219.753,117.882.259,841.743,55.992,573.946.692,121.077.582,7.673.984,846.698.005,25219753.0,117882259.0,841743.0,55992.0,573946692.0,121077582.0,7673984.0,846698005.0
Dự phòng rủi ro,Dự phòng rủi ro,Dự phòng rủi ro,,,,,,,,,,,,,,,,
Dự phòng cụ thể,Dự phòng rủi ro > Dự phòng cụ thể,Dự phòng cụ thể,-,(50.000),-,-,(2.383.004),-,-,(2.433.004),,-50000.0,,,-2383004.0,,,-2433004.0
Dự phòng chung,Dự phòng rủi ro > Dự phòng chung,Dự phòng chung,-,-,-,-,(4.239.076),-,(801),(4.239.877),,,,,-4239076.0,,-801.0,-4239877.0
Dự phòng rủi ro khác,Dự phòng rủi ro > Dự phòng rủi ro khác,Dự phòng rủi ro khác,-,-,-,-,(117.476),-,(177.578),(295.054),,,,,-117476.0,,-177578.0,-295054.0
