row_label_raw,row_label_full,col_0,31.12.2024Triệu VND,31.12.2023Triệu VND,numeric__31.12.2024Triệu VND,numeric__31.12.2023Triệu VND
Tiền gửi có ký hạn tại các TCTD khác(Thuyết minh 6.1(i)),Tiền gửi có ký hạn tại các TCTD khác(Thuyết minh 6.1(i)),Tiền gửi có ký hạn tại các TCTD khác(Thuyết minh 6.1(i)),20.265.500,11.822.500,20265500.0,11822500.0
Chứng khoán đầu tư (Thuyết minh 10.1(ii)),Chứng khoán đầu tư (Thuyết minh 10.1(ii)),Chứng khoán đầu tư (Thuyết minh 10.1(ii)),3.165.407,4.001.997,3165407.0,4001997.0
Tài sản cố định (Thuyết minh 12.1),Tài sản cố định (Thuyết minh 12.1),Tài sản cố định (Thuyết minh 12.1),29.010,23.702,29010.0,23702.0
