row_label_raw,row_label_full,col_0,01/01/2025,01/01/2025_1,Số phát sinh trong năm,Số phát sinh trong năm_1,Số phát sinh trong năm_2,31/12/2025,31/12/2025_1,numeric__01/01/2025,numeric__01/01/2025_1,numeric__Số phát sinh trong năm,numeric__Số phát sinh trong năm_1,numeric__Số phát sinh trong năm_2,numeric__31/12/2025,numeric__31/12/2025_1
,,,Phải nộp VND,Phải thu VND,Số phải nộp VND,Số đã nộp /khấu trừ VND,Điều chỉnh hợp nhất,Phải nộp VND,Phải thu VND,,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,220.550.374.654,20.901.288,1.248.140.677,(113.682.536.298),(74.614.738),108.119.731.229,99.268.222,220550374654.0,20901288.0,1248140677.0,-113682536298.0,-74614738.0,108119731229.0,99268222.0
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,-,11.499.102,-,-,11.499.102,-,-,,11499102.0,,,11499102.0,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,13.034.983.909,4.374.505.975,5.126.229.641,(1.938.504.713),-,16.222.708.837,4.374.505.975,13034983909.0,4374505975.0,5126229641.0,-1938504713.0,,16222708837.0,4374505975.0
Thuế TNDN tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản,Thuế TNDN tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản,Thuế TNDN tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản,-,290.280.573,-,-,-,-,290.280.573,,290280573.0,,,,,290280573.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,7.515.826.375,15.476.184,23.258.654.902,(18.682.710.745),(109.122.080),11.976.764.799,9.592.531,7515826375.0,15476184.0,23258654902.0,-18682710745.0,-109122080.0,11976764799.0,9592531.0
Thuế bảo vệ môi trường và các loại thuế khác,Thuế bảo vệ môi trường và các loại thuế khác,Thuế bảo vệ môi trường và các loại thuế khác,10.633.500,-,21.970.741,(21.970.741),-,10.633.500,-,10633500.0,,21970741.0,-21970741.0,,10633500.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",3.375.271.555,26.389.701,6.824.478.252,(8.316.201.522),48.648.223,1.933.196.508,27.389.701,3375271555.0,26389701.0,6824478252.0,-8316201522.0,48648223.0,1933196508.0,27389701.0
,,,244.487.089.993,4.739.052.823,36.479.474.213,(142.641.924.019),(123.589.493),138.263.034.873,4.801.037.002,244487089993.0,4739052823.0,36479474213.0,-142641924019.0,-123589493.0,138263034873.0,4801037002.0
