row_label_raw,row_label_full,col_0,31/12/2025 > Giá gốc VND,31/12/2025 > Giá trị theo phương pháp VCSH VND,01/01/2025 > Giá gốc VND,01/01/2025 > Giá trị theo phương pháp VCSH VND,numeric__31/12/2025 > Giá gốc VND,numeric__31/12/2025 > Giá trị theo phương pháp VCSH VND,numeric__01/01/2025 > Giá gốc VND,numeric__01/01/2025 > Giá trị theo phương pháp VCSH VND
Công ty CP 479 Hòa Bình (1),Công ty CP 479 Hòa Bình (1),Công ty CP 479 Hòa Bình (1),85.000.000.000,85.949.607.509,85.000.000.000,86.662.722.481,85000000000.0,85949607509.0,85000000000.0,86662722481.0
Công ty CP Trang trí Nội thất Onwa Tech (2),Công ty CP Trang trí Nội thất Onwa Tech (2),Công ty CP Trang trí Nội thất Onwa Tech (2),6.000.000.000,3.032.918.987,6.000.000.000,3.893.294.116,6000000000.0,3032918987.0,6000000000.0,3893294116.0
Công ty TNHH Bất động sản Thành Ngân (3),Công ty TNHH Bất động sản Thành Ngân (3),Công ty TNHH Bất động sản Thành Ngân (3),193.387.000.000,184.188.510.594,193.387.000.000,185.843.477.749,193387000000.0,184188510594.0,193387000000.0,185843477749.0
,,,284.387.000.000,273.171.037.090,284.387.000.000,276.399.494.346,284387000000.0,273171037090.0,284387000000.0,276399494346.0
