row_label_raw,row_label_full,Công ty liên quan,Nội dung giao dịch,Năm 2025 VND,Năm 2024 VND,numeric__Nội dung giao dịch,numeric__Năm 2025 VND,numeric__Năm 2024 VND
Công ty CP 479 Hòa Bình,Công ty CP 479 Hòa Bình,Công ty CP 479 Hòa Bình,Công ty CP 479 Hòa Bình,Công ty CP 479 Hòa Bình,Công ty CP 479 Hòa Bình,,,
,,,Chi phí thuê văn phòng,155.944.800,-,,155944800.0,
,,,Cung cấp dịch vụ,-,323.004.180,,,323004180.0
Công ty CP Trang trí Nội thất Onwa Tech,Công ty CP Trang trí Nội thất Onwa Tech,Công ty CP Trang trí Nội thất Onwa Tech,Công ty CP Trang trí Nội thất Onwa Tech,Công ty CP Trang trí Nội thất Onwa Tech,Công ty CP Trang trí Nội thất Onwa Tech,,,
,,,Cung cấp dịch vụ khác,4.000.000,4.500.000,,4000000.0,4500000.0
