row_label_raw,row_label_full,Họ và Tên,Quốc tịch,Chức vụ,numeric__Quốc tịch,numeric__Chức vụ
Ông Lê Viết Hải,Ông Lê Viết Hải,Ông Lê Viết Hải,Việt Nam,Chủ tịch (tái bổ nhiệm ngày 25/04/2025),,
Ông Lê Viết Hiếu,Ông Lê Viết Hiếu,Ông Lê Viết Hiếu,Việt Nam,Phó Chủ tịch (tái bổ nhiệm ngày 25/04/2025),,
Bà Nguyễn Thị Lượt,Bà Nguyễn Thị Lượt,Bà Nguyễn Thị Lượt,Việt Nam,Phó Chủ tịch - thành viên độc lập (tái bổ nhiệm ngày 25/04/2025),,
Ông Lê Văn Nam,Ông Lê Văn Nam,Ông Lê Văn Nam,Việt Nam,Thành viên (tái bổ nhiệm ngày 25/04/2025),,
Ông Nguyễn Tường Bảo,Ông Nguyễn Tường Bảo,Ông Nguyễn Tường Bảo,Việt Nam,Thành viên độc lập (tái bổ nhiệm ngày 25/04/2025),,
Bà Vũ Thị Hòa,Bà Vũ Thị Hòa,Bà Vũ Thị Hòa,Việt Nam,Thành viên độc lập (miễn nhiệm ngày 25/04/2025),,
Ông Nguyễn Kinh Luân,Ông Nguyễn Kinh Luân,Ông Nguyễn Kinh Luân,Việt Nam,Thành viên (bổ nhiệm ngày 25/04/2025),,
