row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,
Công ty CP Trang trí Nội thất Onwa Tech,Bên liên quan > Công ty CP Trang trí Nội thất Onwa Tech,Công ty CP Trang trí Nội thất Onwa Tech,4.285.959.539,4.295.714.316,4285959539.0,4295714316.0
Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,,
Công ty Luật TNHH ALB & Partners,Các tổ chức khác > Công ty Luật TNHH ALB & Partners,Công ty Luật TNHH ALB & Partners,102.517.427.000,109.269.356.877,102517427000.0,109269356877.0
Công ty CP Thương mại và Đầu tư Hồng Hà,Các tổ chức khác > Công ty CP Thương mại và Đầu tư Hồng Hà,Công ty CP Thương mại và Đầu tư Hồng Hà,105.324.873.301,105.324.873.301,105324873301.0,105324873301.0
Chi nhánh Công ty TNHH Việt Nam Kandenko tại TP. Hồ Chí Minh,Các tổ chức khác > Chi nhánh Công ty TNHH Việt Nam Kandenko tại TP. Hồ Chí Minh,Chi nhánh Công ty TNHH Việt Nam Kandenko tại TP. Hồ Chí Minh,100.186.777.495,89.013.357.109,100186777495.0,89013357109.0
Công ty CP Đầu tư Xây dựng VinTech,Các tổ chức khác > Công ty CP Đầu tư Xây dựng VinTech,Công ty CP Đầu tư Xây dựng VinTech,56.432.124.439,56.123.049.028,56432124439.0,56123049028.0
Công ty CP Đầu tư Thương mại và Kỹ thuật Hòa Bình (Tam lập),Các tổ chức khác > Công ty CP Đầu tư Thương mại và Kỹ thuật Hòa Bình (Tam lập),Công ty CP Đầu tư Thương mại và Kỹ thuật Hòa Bình (Tam lập),53.816.346.259,35.571.604.437,53816346259.0,35571604437.0
Công ty CP Xây dựng và Đầu tư Greenhouse Group,Các tổ chức khác > Công ty CP Xây dựng và Đầu tư Greenhouse Group,Công ty CP Xây dựng và Đầu tư Greenhouse Group,19.457.282.468,45.210.910.907,19457282468.0,45210910907.0
Công ty Cổ phần Best Quality Construction (tên cứ là Công ty CP Cơ khí và Nhôm kính Anh Việt),Các tổ chức khác > Công ty Cổ phần Best Quality Construction (tên cứ là Công ty CP Cơ khí và Nhôm kính Anh Việt),Công ty Cổ phần Best Quality Construction (tên cứ là Công ty CP Cơ khí và Nhôm kính Anh Việt),36.861.710.933,24.972.074.777,36861710933.0,24972074777.0
Các nhà cung cấp khác,Các tổ chức khác > Các nhà cung cấp khác,Các nhà cung cấp khác,672.978.854.780,679.331.983.187,672978854780.0,679331983187.0
,,,1.151.861.356.214,1.149.112.923.939,1151861356214.0,1149112923939.0
