row_label_raw,row_label_full,col_0,31/12/2025VND,01/01/2025VND,numeric__31/12/2025VND,numeric__01/01/2025VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,
Ông Võ Minh Hoàng,Bên liên quan > Ông Võ Minh Hoàng,Ông Võ Minh Hoàng,1.789.890.000,1.789.890.000,1789890000.0,1789890000.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,,
Công ty TNHH MTV Máy Xây dựng Matec,Các đối tượng khác > Công ty TNHH MTV Máy Xây dựng Matec,Công ty TNHH MTV Máy Xây dựng Matec,94.412.091.292,83.362.557.628,94412091292.0,83362557628.0
Ông Lê Anh Dũng,Các đối tượng khác > Ông Lê Anh Dũng,Ông Lê Anh Dũng,4.359.635.693,4.359.635.693,4359635693.0,4359635693.0
Công ty TNHH Thép Trắng,Các đối tượng khác > Công ty TNHH Thép Trắng,Công ty TNHH Thép Trắng,2.439.946.014,2.439.946.014,2439946014.0,2439946014.0
Công ty CP Chứng khoán Sen Vàng,Các đối tượng khác > Công ty CP Chứng khoán Sen Vàng,Công ty CP Chứng khoán Sen Vàng,1.871.736.348,1.637.364.433,1871736348.0,1637364433.0
Công ty TNHH Địa ốc Chân Trời Môi,Các đối tượng khác > Công ty TNHH Địa ốc Chân Trời Môi,Công ty TNHH Địa ốc Chân Trời Môi,36.437.313.395,36.437.313.395,36437313395.0,36437313395.0
Công ty TNHH MTV Tư vấn Đầu tư,Công ty TNHH MTV Tư vấn Đầu tư,Công ty TNHH MTV Tư vấn Đầu tư,Công ty TNHH MTV Tư vấn Đầu tư,Công ty TNHH MTV Tư vấn Đầu tư,,
Bất động sản Sài Gòn,Công ty TNHH MTV Tư vấn Đầu tư > Bất động sản Sài Gòn,Bất động sản Sài Gòn,18.000.000.000,18.000.000.000,18000000000.0,18000000000.0
Các đối tượng khác,Công ty TNHH MTV Tư vấn Đầu tư > Các đối tượng khác,Các đối tượng khác,9.239.047.183,109.163.862.694,9239047183.0,109163862694.0
,,,168.549.659.925,257.190.569.857,168549659925.0,257190569857.0
