row_label_raw,row_label_full,Họ và Tên,Quốc tịch,Chức vụ,numeric__Quốc tịch,numeric__Chức vụ
Ông Nguyễn Tường Bảo,Ông Nguyễn Tường Bảo,Ông Nguyễn Tường Bảo,Việt Nam,Chủ tịch,,
Bà Vũ Thị Hoà,Bà Vũ Thị Hoà,Bà Vũ Thị Hoà,Việt Nam,Thành viên,,
