row_label_raw,row_label_full,Tổ chức thu xếp phát hành > Công ty Chứng khoán ACB > Công ty CP Chứng khoán Ngân hàng TMCP Công Thương Việt Nam,Số dư 31/12/2025 VND > 376.000.000.000 > 11.900.000.000,Trái chủ > Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Hồ Chí Minh > Công ty Cổ Phần Chứng khoán Ngân hàng TMCP Công Thương Việt Nam,Mục đích > Bổ sung vốn lưu động,Ngày đáo hạn > 30/12/2026 > 31/10/2025,"Hình thức đảm bảo > Cổ phiếu của Công ty, Giấy chứng nhận quyền sử dụng đất > Cổ phiếu, máy móc thiết bị",numeric__Số dư 31/12/2025 VND > 376.000.000.000 > 11.900.000.000,numeric__Trái chủ > Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánh Hồ Chí Minh > Công ty Cổ Phần Chứng khoán Ngân hàng TMCP Công Thương Việt Nam,numeric__Mục đích > Bổ sung vốn lưu động,numeric__Ngày đáo hạn > 30/12/2026 > 31/10/2025,"numeric__Hình thức đảm bảo > Cổ phiếu của Công ty, Giấy chứng nhận quyền sử dụng đất > Cổ phiếu, máy móc thiết bị"
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,(2.040.000.000),,,,,-2040000000.0,,,,
,,,385.860.000.000,,,,,385860000000.0,,,,
