row_label_raw,row_label_full,col_0,31/12/2025 > Giá gốcVND,31/12/2025 > Giá trị ghi sởVND,01/01/2025 > Giá gốcVND,01/01/2025 > Giá trị ghi sởVND,numeric__31/12/2025 > Giá gốcVND,numeric__31/12/2025 > Giá trị ghi sởVND,numeric__01/01/2025 > Giá gốcVND,numeric__01/01/2025 > Giá trị ghi sởVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,,,,,
Tiền gửi có kỳ hạn,Ngắn hạn > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,9.773.915.032,9.773.915.032,14.116.633.715,14.116.633.715,9773915032.0,9773915032.0,14116633715.0,14116633715.0
,,,9.773.915.032,9.773.915.032,14.116.633.715,14.116.633.715,9773915032.0,9773915032.0,14116633715.0,14116633715.0
Dài hạn,Dài hạn,Dài hạn,,,,,,,,
Tiền gửi có kỳ hạn,Dài hạn > Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,-,-,144.185.871,144.185.871,,,144185871.0,144185871.0
Trái phiếu dài hạn (*),Dài hạn > Trái phiếu dài hạn (*),Trái phiếu dài hạn (*),2.000.000.000,2.000.000.000,2.000.000.000,2.000.000.000,2000000000.0,2000000000.0,2000000000.0,2000000000.0
,,,2.000.000.000,2.000.000.000,2.144.185.871,2.144.185.871,2000000000.0,2000000000.0,2144185871.0,2144185871.0
