row_label_raw,row_label_full,- Chi phí công cụ dụng cụ,16.828.764.782,21.619.589.239,numeric__16.828.764.782,numeric__21.619.589.239
- Chi phí sửa chữa,- Chi phí sửa chữa,- Chi phí sửa chữa,2.720.149.238,10.436.596.331,2720149238.0,10436596331.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,44.243.055.599,38.547.044.385,44243055599.0,38547044385.0
Cộng,Cộng,Cộng,63.791.969.619,70.603.229.955,63791969619.0,70603229955.0
