row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,16.208.052.550,-,19.210.474.292,-,16208052550.0,,19210474292.0,
"Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho",223.069.952.103,(407.149.160),340.229.144.364,(845.444.390),223069952103.0,-407149160.0,340229144364.0,-845444390.0
"Công cụ, dụng cụ trong kho","Công cụ, dụng cụ trong kho","Công cụ, dụng cụ trong kho",239.674.503.934,-,249.185.658.615,-,239674503934.0,,249185658615.0,
Chi phí SXKD dở dang,Chi phí SXKD dở dang,Chi phí SXKD dở dang,768.333.470.417,-,810.994.068.693,-,768333470417.0,,810994068693.0,
Thành phẩm tồn kho,Thành phẩm tồn kho,Thành phẩm tồn kho,2.514.905.275.978,(71.277.438.131),1.799.071.073.954,(13.019.409.505),2514905275978.0,-71277438131.0,1799071073954.0,-13019409505.0
Hàng hóa tồn kho,Hàng hóa tồn kho,Hàng hóa tồn kho,422.551.464.866,(28.890.894.085),255.433.450.413,(48.473.031.315),422551464866.0,-28890894085.0,255433450413.0,-48473031315.0
Hàng gửi di bán,Hàng gửi di bán,Hàng gửi di bán,17.681.211.712,(34.865.443),45.114.733.427,-,17681211712.0,-34865443.0,45114733427.0,
Hàng hóa bất động sản,Hàng hóa bất động sản,Hàng hóa bất động sản,13.745.601.075,-,13.745.601.075,-,13745601075.0,,13745601075.0,
Cộng,Cộng,Cộng,4.216.169.532.635,(100.610.346.819),3.532.984.204.833,(62.337.885.210),4216169532635.0,-100610346819.0,3532984204833.0,-62337885210.0
