row_label_raw,row_label_full,21.1. Doanh thu chưa thực hiện ngắn hạn,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
"- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ",33.579.831.724,16.096.032.989,33579831724.0,16096032989.0
"- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư",290.024.562.903,285.704.645.053,290024562903.0,285704645053.0
Cộng,Cộng,Cộng,323.604.394.627,301.800.678.042,323604394627.0,301800678042.0
