row_label_raw,row_label_full,col_0,31/12/2022 > Giá gốc,31/12/2022 > Giá trị ghi sổ,01/01/2022 > Giá gốc,01/01/2022 > Giá trị ghi sổ,numeric__31/12/2022 > Giá gốc,numeric__31/12/2022 > Giá trị ghi sổ,numeric__01/01/2022 > Giá gốc,numeric__01/01/2022 > Giá trị ghi sổ
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,11.210.544.080.807,11.210.544.080.807,10.278.209.273.006,10.278.209.273.006,11210544080807.0,11210544080807.0,10278209273006.0,10278209273006.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,11.210.544.080.807,11.210.544.080.807,10.278.209.273.006,10.278.209.273.006,11210544080807.0,11210544080807.0,10278209273006.0,10278209273006.0
Trái phiếu,Trái phiếu,Trái phiếu,0,-,-,-,0.0,,,
b. Dài hạn,b. Dài hạn,b. Dài hạn,52.250.000.000,52.250.000.000,98.089.665.753,98.089.665.753,52250000000.0,52250000000.0,98089665753.0,98089665753.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,16.880.000.000,16.880.000.000,62.719.665.753,62.719.665.753,16880000000.0,16880000000.0,62719665753.0,62719665753.0
Trái phiếu,Trái phiếu,Trái phiếu,35.370.000.000,35.370.000.000,35.370.000.000,35.370.000.000,35370000000.0,35370000000.0,35370000000.0,35370000000.0
