row_label_raw,row_label_full,03.1. Phải thu ngắn hạn của khách hàng,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
Phải thu khách hàng mua mù cao su nội địa,Phải thu khách hàng mua mù cao su nội địa,Phải thu khách hàng mua mù cao su nội địa,353.421.413.586,342.025.474.831,353421413586.0,342025474831.0
Phải thu khách hàng mua mù cao xu xuất khẩu,Phải thu khách hàng mua mù cao xu xuất khẩu,Phải thu khách hàng mua mù cao xu xuất khẩu,263.359.668.752,338.281.240.495,263359668752.0,338281240495.0
"Phải thu khách hàng về hoạt động gia công chế biến mù cao su, pallet, sản xuất các sản phẩm từ gỗ","Phải thu khách hàng về hoạt động gia công chế biến mù cao su, pallet, sản xuất các sản phẩm từ gỗ","Phải thu khách hàng về hoạt động gia công chế biến mù cao su, pallet, sản xuất các sản phẩm từ gỗ",432.810.134.385,327.663.621.960,432810134385.0,327663621960.0
Phải thu khách hàng về hoạt động sản xuất kinh doanh diện năng,Phải thu khách hàng về hoạt động sản xuất kinh doanh diện năng,Phải thu khách hàng về hoạt động sản xuất kinh doanh diện năng,121.373.017.909,97.786.097.738,121373017909.0,97786097738.0
"Phải thu khách hàng mua cây cao su thanh lý, gấy đồ","Phải thu khách hàng mua cây cao su thanh lý, gấy đồ","Phải thu khách hàng mua cây cao su thanh lý, gấy đồ",23.695.968.920,15.421.321.994,23695968920.0,15421321994.0
"Phải thu khách hàng về bán, chuyển giao và lắp đặt công trình cơ khí, máy móc thiết bị","Phải thu khách hàng về bán, chuyển giao và lắp đặt công trình cơ khí, máy móc thiết bị","Phải thu khách hàng về bán, chuyển giao và lắp đặt công trình cơ khí, máy móc thiết bị",39.895.106.931,6.595.162.286,39895106931.0,6595162286.0
"Phải thu khách hàng về hoạt động tư vấn, giám sát và các dịch vụ thẩm định trong xây lắp công trình","Phải thu khách hàng về hoạt động tư vấn, giám sát và các dịch vụ thẩm định trong xây lắp công trình","Phải thu khách hàng về hoạt động tư vấn, giám sát và các dịch vụ thẩm định trong xây lắp công trình",1.032.270.250,1.060.465.250,1032270250.0,1060465250.0
Phải thu khách hàng về hoạt động chuyển nhượng bất động sản,Phải thu khách hàng về hoạt động chuyển nhượng bất động sản,Phải thu khách hàng về hoạt động chuyển nhượng bất động sản,4.166.068,4.166.068,4166068.0,4166068.0
"Phải thu về khách hàng thuê hạ tầng khu công nghiệp, khu dân cư","Phải thu về khách hàng thuê hạ tầng khu công nghiệp, khu dân cư","Phải thu về khách hàng thuê hạ tầng khu công nghiệp, khu dân cư",47.189.011.371,70.000.729.168,47189011371.0,70000729168.0
Phải thu khách hàng hoạt động cho thuê tài sản,Phải thu khách hàng hoạt động cho thuê tài sản,Phải thu khách hàng hoạt động cho thuê tài sản,168.136.364,5.636.480.529,168136364.0,5636480529.0
"Phải thu khách hàng về mua bán hàng hóa, cung cấp dịch vụ khác","Phải thu khách hàng về mua bán hàng hóa, cung cấp dịch vụ khác","Phải thu khách hàng về mua bán hàng hóa, cung cấp dịch vụ khác",166.270.509.080,101.340.590.216,166270509080.0,101340590216.0
Cộng,Cộng,Cộng,1.449.219.403.616,1.305.815.350.535,1449219403616.0,1305815350535.0
