row_label_raw,row_label_full,Lợi nhuận thuần trong năm - thuộc về cổ đông phổ thông trước khi trích quỹ khen thưởng và phúc lợi,Năm 2022 > 3.838.821.072.307,Năm 2021 > 4.158.196.263.511,numeric__Năm 2022 > 3.838.821.072.307,numeric__Năm 2021 > 4.158.196.263.511
Trích quỹ khen thưởng và phúc lợi - thuộc về cổ đông phổ thông,Trích quỹ khen thưởng và phúc lợi - thuộc về cổ đông phổ thông,Trích quỹ khen thưởng và phúc lợi - thuộc về cổ đông phổ thông,(609.724.432.756),(1.000.008.990.744),-609724432756.0,-1000008990744.0
Lợi nhuận thuần trong năm thuộc về cổ đông phổ thông sau khi trích quỹ khen thưởng và phúc lợi,Lợi nhuận thuần trong năm thuộc về cổ đông phổ thông sau khi trích quỹ khen thưởng và phúc lợi,Lợi nhuận thuần trong năm thuộc về cổ đông phổ thông sau khi trích quỹ khen thưởng và phúc lợi,3.229.096.639.551,3.158.187.272.767,3229096639551.0,3158187272767.0
