row_label_raw,row_label_full,11. Chi phí khác,Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
"- Thanh lý, nhượng bán TSCĐ","- Thanh lý, nhượng bán TSCĐ","- Thanh lý, nhượng bán TSCĐ",39.453.608.825,38.612.198.606,39453608825.0,38612198606.0
- Tiền bồi thường,- Tiền bồi thường,- Tiền bồi thường,3.798.987.847,186.337.000,3798987847.0,186337000.0
"- Các khoản bị phạt, chậm nộp","- Các khoản bị phạt, chậm nộp","- Các khoản bị phạt, chậm nộp",5.949.703.606,11.493.011.717,5949703606.0,11493011717.0
"- Nhượng bán vật tư, phế liệu","- Nhượng bán vật tư, phế liệu","- Nhượng bán vật tư, phế liệu",5.210.766.030,4.952.449.397,5210766030.0,4952449397.0
- Chi phí sửa chữa đường lô và hoàn nguyên tại vườn cây cao su,- Chi phí sửa chữa đường lô và hoàn nguyên tại vườn cây cao su,- Chi phí sửa chữa đường lô và hoàn nguyên tại vườn cây cao su,932.016.656,1.089.271.591,932016656.0,1089271591.0
- Chi phí thiết hại từ cây cao su,- Chi phí thiết hại từ cây cao su,- Chi phí thiết hại từ cây cao su,72.559.588.623,0,72559588623.0,0.0
- Các khoản khác,- Các khoản khác,- Các khoản khác,345.060.039.961,559.192.978.930,345060039961.0,559192978930.0
Cộng,Cộng,Cộng,472.964.711.548,615.526.247.241,472964711548.0,615526247241.0
