row_label_raw,row_label_full,02. Các khoản giảm trừ doanh thu,Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
- Chiết khấu thương mại,- Chiết khấu thương mại,- Chiết khấu thương mại,29.990.875.976,17.955.127.961,29990875976.0,17955127961.0
- Giảm giá hàng bán,- Giảm giá hàng bán,- Giảm giá hàng bán,5.375.703.020,2.477.113.956,5375703020.0,2477113956.0
- Hàng bán bị trả lại,- Hàng bán bị trả lại,- Hàng bán bị trả lại,22.579.078.945,16.244.501.204,22579078945.0,16244501204.0
Cộng,Cộng,Cộng,57.945.657.941,36.676.743.121,57945657941.0,36676743121.0
