row_label_raw,row_label_full,22.1. Phải trả ngắn hạn khác,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,1.370.615.626,1.358.312.125,1370615626.0,1358312125.0
- Kinh phí công đoàn,- Kinh phí công đoàn,- Kinh phí công đoàn,20.176.632.659,16.338.867.218,20176632659.0,16338867218.0
- Các khoản bảo hiểm bắt buộc,- Các khoản bảo hiểm bắt buộc,- Các khoản bảo hiểm bắt buộc,46.424.146.021,7.870.756.156,46424146021.0,7870756156.0
- Phải trả về cổ phần hoá,- Phải trả về cổ phần hoá,- Phải trả về cổ phần hoá,75.109.000.000,75.109.000.000,75109000000.0,75109000000.0
"- Nhận ký quỹ, ký cược ngắn hạn","- Nhận ký quỹ, ký cược ngắn hạn","- Nhận ký quỹ, ký cược ngắn hạn",91.479.596.404,208.546.906.442,91479596404.0,208546906442.0
"- Cổ tức, lợi nhuận phải trả","- Cổ tức, lợi nhuận phải trả","- Cổ tức, lợi nhuận phải trả",266.241.258.470,314.767.216.093,266241258470.0,314767216093.0
"- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",1.136.673.908.949,1.403.825.661.483,1136673908949.0,1403825661483.0
Cộng,Cộng,Cộng,1.637.475.158.129,2.027.816.719.517,1637475158129.0,2027816719517.0
