row_label_raw,row_label_full,21.2. Doanh thu chưa thực hiện dài hạn,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
"- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ",5.350.548.007,3.994.122.123,5350548007.0,3994122123.0
"- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư",9.088.061.012.934,8.982.652.857.125,9088061012934.0,8982652857125.0
Cộng,Cộng,Cộng,9.093.411.560.941,8.986.646.979.248,9093411560941.0,8986646979248.0
