row_label_raw,row_label_full,col_0,1.1.2022Triệu VND,Phát sinh trong năm,Phát sinh trong năm_1,31.12.2022Triệu VND,numeric__1.1.2022Triệu VND,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__31.12.2022Triệu VND
,,,1.1.2022Triệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,31.12.2022Triệu VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,23.306,327.033,(324.990),25.349,23306.0,327033.0,-324990.0,25349.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,399.176,3.402.934,(1.483.088),2.319.022,399176.0,3402934.0,-1483088.0,2319022.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,57.044,449.857,(437.557),69.344,57044.0,449857.0,-437557.0,69344.0
,,,479.526,4.179.824,(2.245.635),2.413.715,479526.0,4179824.0,-2245635.0,2413715.0
