row_label_raw,row_label_full,col_0,31.12.2022Triệu VND,31.12.2021Triệu VND(Chưa kiểm toán),numeric__31.12.2022Triệu VND,numeric__31.12.2021Triệu VND(Chưa kiểm toán)
Nợ gốc của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,Nợ gốc của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,Nợ gốc của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,4.361.458,4.251.388,4361458.0,4251388.0
Nợ lãi của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,Nợ lãi của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,Nợ lãi của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,2.282.098,2.546.635,2282098.0,2546635.0
Các khoản nợ khác đã xử lý,Các khoản nợ khác đã xử lý,Các khoản nợ khác đã xử lý,3.145,3.145,3145.0,3145.0
,,,6.646.701,6.801.168,6646701.0,6801168.0
