row_label_raw,row_label_full,col_0,Đơn vị,31/12/2024,1/1/2024,numeric__Đơn vị,numeric__31/12/2024,numeric__1/1/2024
Xăng RON 92,Xăng RON 92,Xăng RON 92,Lít 15 (*),1.998,7.502,,1998.0,7502.0
Xăng RON 95,Xăng RON 95,Xăng RON 95,Lít 15 (*),63.347.731,12.689.677,,63347731.0,12689677.0
Xăng E5,Xăng E5,Xăng E5,Lít 15 (*),4.699,2.775.849,,4699.0,2775849.0
Dầu DO,Dầu DO,Dầu DO,Lít 15 (*),84.509.641,123.265.242,,84509641.0,123265242.0
Dầu hòa,Dầu hòa,Dầu hòa,Lít 15 (*),344,502,,344.0,502.0
Mazút,Mazút,Mazút,Kg,4.365,8.418,,4365.0,8418.0
Jet A1,Jet A1,Jet A1,Lít 15 (*),29.067.307,27.256.422,,29067307.0,27256422.0
