row_label_raw,row_label_full,col_0,2023Theo báo cáotrước đây,2023Điều chỉnh lại,numeric__2023Theo báo cáotrước đây,numeric__2023Điều chỉnh lại
"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*)","Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*)","Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*)",2.833.906.727.712(666.404.881.124),2.833.906.727.712(985.516.019.047),,
Lợi nhuận thuần thuộc về cổ đông phổ thông (VND),"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*) > Lợi nhuận thuần thuộc về cổ đông phổ thông (VND)",Lợi nhuận thuần thuộc về cổ đông phổ thông (VND),2.167.501.846.588,1.848.390.708.665,2167501846588.0,1848390708665.0
Số lượng cổ phiếu phổ thông bình quân (số cổ phiếu),"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*) > Số lượng cổ phiếu phổ thông bình quân (số cổ phiếu)",Số lượng cổ phiếu phổ thông bình quân (số cổ phiếu),1.270.592.235,1.270.592.235,1270592235.0,1270592235.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),"Lợi nhuận thuần trong năm (VND)Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*) > Lãi cơ bản trên cổ phiếu (VND/cổ phiếu)",Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.706,1.455,1706.0,1455.0
