row_label_raw,row_label_full,STT,Tên đơn vị,Tổng tỷ lệ sở hữu của Tập đoàn > 31/12/2024,Tổng tỷ lệ sở hữu của Tập đoàn > 1/1/2024,Tỷ lệ sở hữu trực tiếp > 31/12/2024,Tỷ lệ sở hữu trực tiếp > 1/1/2024,Giá trị đầu tư trực tiếp theo giá gốc khoản đầu tư VND > 31/12/2024,Giá trị đầu tư trực tiếp theo giá gốc khoản đầu tư VND > 1/1/2024,numeric__Tên đơn vị,numeric__Tổng tỷ lệ sở hữu của Tập đoàn > 31/12/2024,numeric__Tổng tỷ lệ sở hữu của Tập đoàn > 1/1/2024,numeric__Tỷ lệ sở hữu trực tiếp > 31/12/2024,numeric__Tỷ lệ sở hữu trực tiếp > 1/1/2024,numeric__Giá trị đầu tư trực tiếp theo giá gốc khoản đầu tư VND > 31/12/2024,numeric__Giá trị đầu tư trực tiếp theo giá gốc khoản đầu tư VND > 1/1/2024
Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO,,,,,,,
1,Công ty liên kết của Tổng Công ty Hóa dầu Petrolimex – CTCP và Công ty Cổ phần Vận tải Xăng dầu VIPCO > 1,1,Công ty Cổ phần Vận tải hóa dầu,"57,62%","57,62%","88,88%","88,88%",134.000.000.000,134.000.000.000,,0.5761999999999999,0.5761999999999999,0.8887999999999999,0.8887999999999999,134000000000.0,134000000000.0
