row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2024 VND,2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2024 VND,numeric__2023 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,,284.124.014.890.319,274.082.359.042.928,1.0,,284124014890319.0,274082359042928.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,,106.590.351.159,103.183.069.449,2.0,,106590351159.0,103183069449.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),10,4,284.017.424.539.160,273.979.175.973.479,10.0,4.0,284017424539160.0,273979175973479.0
Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,11,4,266.666.114.613.699,258.715.274.315.672,11.0,4.0,266666114613699.0,258715274315672.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,17.351.309.925.461,15.263.901.657.807,20.0,,17351309925461.0,15263901657807.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,28,1.635.278.874.392,2.742.716.620.267,21.0,28.0,1635278874392.0,2742716620267.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,29,1.196.075.118.805,1.723.462.286.268,22.0,29.0,1196075118805.0,1723462286268.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,568.190.119.356,898.602.546.828,23.0,,568190119356.0,898602546828.0
"Phần lãi trong các công ty liên doanh, liên kết","Phần lãi trong các công ty liên doanh, liên kết","Phần lãi trong các công ty liên doanh, liên kết",24,30,528.005.384.335,623.848.502.506,24.0,30.0,528005384335.0,623848502506.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,31,13.517.691.226.147,12.139.673.166.162,25.0,31.0,13517691226147.0,12139673166162.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,32,1.040.695.331.786,949.360.826.359,26.0,32.0,1040695331786.0,949360826359.0
Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) + 24 - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) + 24 - (25 + 26)},30,,3.760.132.507.450,3.817.970.501.791,30.0,,3760132507450.0,3817970501791.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,33,294.790.227.180,194.730.183.129,31.0,33.0,294790227180.0,194730183129.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,82.742.455.175,65.310.439.316,32.0,,82742455175.0,65310439316.0
Lợi nhuận khác (40 = 31 - 32),Lợi nhuận khác (40 = 31 - 32),Lợi nhuận khác (40 = 31 - 32),40,,212.047.772.005,129.419.743.813,40.0,,212047772005.0,129419743813.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,3.972.180.279.455,3.947.390.245.604,50.0,,3972180279455.0,3947390245604.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,35,799.607.413.938,804.270.679.753,51.0,35.0,799607413938.0,804270679753.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,52,35,11.420.925.002,65.799.622.451,52.0,35.0,11420925002.0,65799622451.0
Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(chuyển sang trang sau),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(chuyển sang trang sau),Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(chuyển sang trang sau),60,,3.161.151.940.515,3.077.319.943.400,60.0,,3161151940515.0,3077319943400.0
