row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,919.552.879.504,557.087.688.928,919552879504.0,557087688928.0
Mua mới trong năm,Mua mới trong năm,Mua mới trong năm,2.370.377.214.728,1.626.572.867.399,2370377214728.0,1626572867399.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(1.350.900.180.248),(974.208.907.667),-1350900180248.0,-974208907667.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(44.762.103.079),(24.143.179.724),-44762103079.0,-24143179724.0
Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,(108.607.419),-,-108607419.0,
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,(73.547.711.416),(42.960.251.629),-73547711416.0,-42960251629.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(367.471.466.294),(206.701.892.456),-367471466294.0,-206701892456.0
"Thanh lý, xóa sổ","Thanh lý, xóa sổ","Thanh lý, xóa sổ",(4.597.796.387),(11.428.345.714),-4597796387.0,-11428345714.0
Biến động khác,Biến động khác,Biến động khác,(2.986.415.522),(4.665.099.633),-2986415522.0,-4665099633.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.445.555.813.867,919.552.879.504,1445555813867.0,919552879504.0
