row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,3.972.180.279.455,3.947.390.245.604,3972180279455.0,3947390245604.0
Thuế tính theo thuế suất của Công ty mẹ,Thuế tính theo thuế suất của Công ty mẹ,Thuế tính theo thuế suất của Công ty mẹ,794.436.055.891,789.478.049.121,794436055891.0,789478049121.0
Ảnh hưởng của mức thuế suất khác áp dụng đối với các công ty con,Ảnh hưởng của mức thuế suất khác áp dụng đối với các công ty con,Ảnh hưởng của mức thuế suất khác áp dụng đối với các công ty con,(4.970.061.514),(11.380.268.223),-4970061514.0,-11380268223.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,27.611.539.742,30.726.586.096,27611539742.0,30726586096.0
Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,Thu nhập không bị tính thuế,(107.664.338.520),(127.061.114.460),-107664338520.0,-127061114460.0
Biến động chênh lệch tạm thời được khấu trừ chưa được ghi nhận,Biến động chênh lệch tạm thời được khấu trừ chưa được ghi nhận,Biến động chênh lệch tạm thời được khấu trừ chưa được ghi nhận,90.751.144.329,10.924.597.268,90751144329.0,10924597268.0
Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,26.876.304.936,20.125.292.170,26876304936.0,20125292170.0
Lỗ tính thuế được sử dụng mà trước đây chưa ghi nhận tài sản thuế thu nhập hoãn lại,Lỗ tính thuế được sử dụng mà trước đây chưa ghi nhận tài sản thuế thu nhập hoãn lại,Lỗ tính thuế được sử dụng mà trước đây chưa ghi nhận tài sản thuế thu nhập hoãn lại,(15.192.596.355),(12.119.613.322),-15192596355.0,-12119613322.0
Ưu đãi thuế,Ưu đãi thuế,Ưu đãi thuế,(819.709.569),(416.141.279),-819709569.0,-416141279.0
Ảnh hưởng của việc thanh lý công ty liên kết và các điều chỉnh hợp nhất khác,Ảnh hưởng của việc thanh lý công ty liên kết và các điều chỉnh hợp nhất khác,Ảnh hưởng của việc thanh lý công ty liên kết và các điều chỉnh hợp nhất khác,-,169.792.914.833,,169792914833.0
,,,811.028.338.940,870.070.302.204,811028338940.0,870070302204.0
