row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2024VND,2023VND,,
Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex,,
Cổ tức được chia,Công ty Cổ phần Tập đoàn Xây lắp 1 - Petrolimex > Cổ tức được chia,Cổ tức được chia,5.175.303.000,3.450.202.000,5175303000.0,3450202000.0
Hội đồng Quản trị (11 thành viên),Hội đồng Quản trị (11 thành viên),Hội đồng Quản trị (11 thành viên),Hội đồng Quản trị (11 thành viên),Hội đồng Quản trị (11 thành viên),,
Thù lao,Hội đồng Quản trị (11 thành viên) > Thù lao,Thù lao,9.512.689.000,7.670.217.016,9512689000.0,7670217016.0
Ban Tổng Giám đốc không là thành viên,Ban Tổng Giám đốc không là thành viên,Ban Tổng Giám đốc không là thành viên,Ban Tổng Giám đốc không là thành viên,Ban Tổng Giám đốc không là thành viên,,
Hội đồng Quản trị (6 thành viên),Hội đồng Quản trị (6 thành viên),Hội đồng Quản trị (6 thành viên),Hội đồng Quản trị (6 thành viên),Hội đồng Quản trị (6 thành viên),,
Tiền lương,Hội đồng Quản trị (6 thành viên) > Tiền lương,Tiền lương,8.593.477.000,6.313.360.138,8593477000.0,6313360138.0
Ban Kiểm soát và Kế toán trưởng (7 thành viên),Ban Kiểm soát và Kế toán trưởng (7 thành viên),Ban Kiểm soát và Kế toán trưởng (7 thành viên),Ban Kiểm soát và Kế toán trưởng (7 thành viên),Ban Kiểm soát và Kế toán trưởng (7 thành viên),,
Thù lao và tiền lương,Ban Kiểm soát và Kế toán trưởng (7 thành viên) > Thù lao và tiền lương,Thù lao và tiền lương,6.298.214.000,5.385.848.399,6298214000.0,5385848399.0
