row_label_raw,row_label_full,Loại công ty,Số lượng đơn vị,Tham chiếu,numeric__Số lượng đơn vị,numeric__Tham chiếu
Các công ty con cấp 1 của Tập đoàn mà báo cáo tài chính của các công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,Các công ty con cấp 1 của Tập đoàn mà báo cáo tài chính của các công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,Các công ty con cấp 1 của Tập đoàn mà báo cáo tài chính của các công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,60,Xem Phụ lục 1,60.0,
Công ty con là công ty liên kết của một số công ty trong Tập đoàn mà báo cáo tài chính của công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,Công ty con là công ty liên kết của một số công ty trong Tập đoàn mà báo cáo tài chính của công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,Công ty con là công ty liên kết của một số công ty trong Tập đoàn mà báo cáo tài chính của công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,1,Xem Phụ lục 2,1.0,
Các công ty con cấp 2 của Tập đoàn mà báo cáo tài chính của các công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,Các công ty con cấp 2 của Tập đoàn mà báo cáo tài chính của các công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,Các công ty con cấp 2 của Tập đoàn mà báo cáo tài chính của các công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,28,Xem Phụ lục 3,28.0,
Các công ty con cấp 3 của Tập đoàn mà báo cáo tài chính của các công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,Các công ty con cấp 3 của Tập đoàn mà báo cáo tài chính của các công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,Các công ty con cấp 3 của Tập đoàn mà báo cáo tài chính của các công ty con này đã được hợp nhất trong báo cáo tài chính hợp nhất,9,Xem Phụ lục 4,9.0,
,,,98,,98.0,
"Các công ty liên doanh, liên kết của Tập đoàn được hạch toán theo phương pháp vốn chủ sở hữu trong báo cáo tài chính hợp nhất","Các công ty liên doanh, liên kết của Tập đoàn được hạch toán theo phương pháp vốn chủ sở hữu trong báo cáo tài chính hợp nhất","Các công ty liên doanh, liên kết của Tập đoàn được hạch toán theo phương pháp vốn chủ sở hữu trong báo cáo tài chính hợp nhất",7,Xem Phụ lục 5,7.0,
Công ty liên kết của Tập đoàn được hạch toán theo phương pháp giá gốc trong báo cáo tài chính hợp nhất,Công ty liên kết của Tập đoàn được hạch toán theo phương pháp giá gốc trong báo cáo tài chính hợp nhất,Công ty liên kết của Tập đoàn được hạch toán theo phương pháp giá gốc trong báo cáo tài chính hợp nhất,1,Xem Phụ lục 6,1.0,
,,,106,,106.0,
