row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2024VND,1/1/2024VND,,
Công ty TNHH MTV Lộc hóa dầu Bình Sơn,Công ty TNHH MTV Lộc hóa dầu Bình Sơn,Công ty TNHH MTV Lộc hóa dầu Bình Sơn,4.388.076.953.663,5.837.255.102.818,4388076953663.0,5837255102818.0
Tập đoàn Dầu khí Việt Nam - Chi nhánh,Tập đoàn Dầu khí Việt Nam - Chi nhánh,Tập đoàn Dầu khí Việt Nam - Chi nhánh,,,,
Phân phối Sản phẩm Lộc dầu Nghi Sơn,Tập đoàn Dầu khí Việt Nam - Chi nhánh > Phân phối Sản phẩm Lộc dầu Nghi Sơn,Phân phối Sản phẩm Lộc dầu Nghi Sơn,3.851.592.326.027,6.601.614.992.747,3851592326027.0,6601614992747.0
Vitol Asia Pte. Ltd.,Tập đoàn Dầu khí Việt Nam - Chi nhánh > Vitol Asia Pte. Ltd.,Vitol Asia Pte. Ltd.,2.703.489.581.676,1.460.301.457.157,2703489581676.0,1460301457157.0
Ampol Singapore Trading Pte. Ltd.,Tập đoàn Dầu khí Việt Nam - Chi nhánh > Ampol Singapore Trading Pte. Ltd.,Ampol Singapore Trading Pte. Ltd.,2.635.373.350.458,-,2635373350458.0,
Các nhà cung cấp khác,Tập đoàn Dầu khí Việt Nam - Chi nhánh > Các nhà cung cấp khác,Các nhà cung cấp khác,11.655.756.410.044,8.258.003.532.432,11655756410044.0,8258003532432.0
,,,25.234.288.621.868,22.157.175.085.154,25234288621868.0,22157175085154.0
